Economy,Date,Rate
E_USD,1961-09-30,68.8950000000
EURSTOXX50,1961-09-30,15.1605153776
FTSE100,1961-09-30,22.3893353260
TOPIX,1961-09-30,69.8990195932
DJ_Ind_Av,1961-10-31,433.6523672529
E_AUD,1961-10-31,42.8860000000
E_BEF,1961-10-31,97.0010000000
E_CAD,1961-10-31,49.2546213476
E_CHF,1961-10-31,93.0350000000
E_DEM,1961-10-31,96.1140000000
E_ESP,1961-10-31,36.1520000000
E_FRA,1961-10-31,105.6820000000
E_GBP,1961-10-31,57.9130000000
E_ITL,1961-10-31,154.0660000000
E_JPY,1961-10-31,50.2050000000
E_NOK,1961-10-31,93.7060000000
E_NTH,1961-10-31,76.0220000000
E_SEK,1961-10-31,62.9550000000
E_USD,1961-10-31,70.7720000000
EURSTOXX50,1961-10-31,15.6483285829
FTSE100,1961-10-31,22.4048101314
TOPIX,1961-10-31,63.4383072178
DJ_Ind_Av,1961-11-30,444.5441928197
E_AUD,1961-11-30,42.3290000000
E_BEF,1961-11-30,100.0500000000
E_CAD,1961-11-30,50.7920458375
E_CHF,1961-11-30,99.9180000000
E_DEM,1961-11-30,99.6750000000
E_ESP,1961-11-30,36.0170000000
E_FRA,1961-11-30,111.9270000000
E_GBP,1961-11-30,59.8210000000
E_ITL,1961-11-30,146.3950000000
E_JPY,1961-11-30,49.0630000000
E_NOK,1961-11-30,94.4160000000
E_NTH,1961-11-30,76.6250000000
E_SEK,1961-11-30,63.5610000000
E_USD,1961-11-30,74.5530000000
EURSTOXX50,1961-11-30,16.2162063290
FTSE100,1961-11-30,23.1429583491
TOPIX,1961-11-30,61.9952926407
DJ_Ind_Av,1961-12-29,450.4213430408
E_AUD,1961-12-31,43.5110000000
E_BEF,1961-12-31,101.4400000000
E_CAD,1961-12-31,52.2037281896
E_CHF,1961-12-31,103.6220000000
E_DEM,1961-12-31,96.6140000000
E_ESP,1961-12-31,36.5610000000
E_FRA,1961-12-31,111.2250000000
E_GBP,1961-12-31,60.1550000000
E_ITL,1961-12-31,144.5910000000
E_JPY,1961-12-31,52.5610000000
E_NOK,1961-12-31,94.1760000000
E_NTH,1961-12-31,78.5230000000
E_SEK,1961-12-31,62.4300000000
E_USD,1961-12-31,74.5010000000
EURSTOXX50,1961-12-31,16.1475120594
