"Index","E_ARS","E_AUD","E_AUT","E_BEF","E_BRL","E_CAD","E_CHF","E_CNY","E_CZK","E_DEM","E_DKK","E_ESP","E_FKK","E_FRA","E_GBP","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NZD","E_PHP","E_PLN","E_RUB","E_SEK","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_ZAR","EURSTOXX50"
1963-12-31,null,null,null,0.0402,null,null,0.0338,null,null,0.0498,null,null,null,0.0491,0.0372,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0225,null,null,null,null,null,null,null,null,null,null,0.038,null,0.0384722387787619
1964-01-31,null,null,null,0.0414,null,null,0.0294,null,null,0.0333,null,null,null,0.0427,0.0376,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0231,null,null,null,null,null,null,null,null,null,null,0.039,null,0.0342642356820544
1964-02-29,null,null,null,0.0423,null,null,0.0313,null,null,0.0333,null,null,null,0.0436,0.0431,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0233,null,null,null,null,null,null,null,null,null,null,0.0384,null,0.0347119429618553
1964-03-31,null,null,null,0.0425,null,null,0.0319,null,null,0.0346,null,null,null,0.0506,0.043,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0288,null,null,null,null,null,null,null,null,null,null,0.0393,null,0.0379289100691452
1964-04-30,null,null,null,0.0428,null,null,0.0338,null,null,0.0355,null,null,null,0.0505,0.043,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.03,null,null,null,null,null,null,null,null,null,null,0.0389,null,0.0385256688092098
1964-05-31,null,null,null,0.043,null,null,0.0344,null,null,0.0369,null,null,null,0.0628,0.0438,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.031,null,null,null,null,null,null,null,null,null,null,0.0382,null,0.041429042146489
1964-06-30,null,null,null,0.043,null,null,0.0325,null,null,0.0375,null,null,null,0.0486,0.0446,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0381,null,null,null,null,null,null,null,null,null,null,0.0385,null,0.0410095840587636
1964-07-31,null,null,null,0.0442,null,null,0.0313,null,null,0.0369,null,null,null,0.0477,0.0465,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0426,null,null,null,null,null,null,null,null,null,null,0.0386,null,0.0423256208125511
1964-08-31,null,null,null,0.045,null,null,0.0325,null,null,0.0391,null,null,null,0.0472,0.0466,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0374,null,null,null,null,null,null,null,null,null,null,0.0385,null,0.0413845876065935
1964-09-30,null,null,null,0.045,null,null,0.0338,null,null,0.0408,null,null,null,0.0475,0.0465,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.037,null,null,null,null,null,null,null,null,null,null,0.0387,null,0.0416841695539657
1964-10-31,null,null,null,0.045,null,null,0.035,null,null,0.0542,null,null,null,0.0436,0.047,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.038,null,null,null,null,null,null,null,null,null,null,0.0394,null,0.0441016394002956
1964-11-30,null,null,null,0.0456,null,null,0.0369,null,null,0.055,null,null,null,0.0414,0.0663,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0385,null,null,null,null,null,null,null,null,null,null,0.0399,null,0.044161086377256
1964-12-31,null,null,null,0.0475,null,null,0.0363,null,null,0.0536,null,null,null,0.0418,0.0663,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0368,null,null,null,null,null,null,null,null,null,null,0.0415,null,0.0439146144489557
1965-01-31,null,null,null,0.0474,null,null,0.0306,null,null,0.0388,null,null,null,0.0387,0.0654,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0329,null,null,null,null,null,null,null,null,null,null,0.0413,null,0.039041200401049
1965-02-28,null,null,null,0.0468,null,null,0.03,null,null,0.0395,null,null,null,0.0421,0.0644,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0334,null,null,null,null,null,null,null,null,null,null,0.042,null,0.0398124542676068
1965-03-31,null,null,null,0.0455,null,null,0.0325,null,null,0.0428,null,null,null,0.0442,0.0655,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0339,null,null,null,null,null,null,null,null,null,null,0.0427,null,0.040722205968546
1965-04-30,null,null,null,0.045,null,null,0.0325,null,null,0.0452,null,null,null,0.0398,0.0638,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0354,null,null,null,null,null,null,null,null,null,null,0.0428,null,0.0407340203287771
1965-05-31,null,null,null,0.045,null,null,0.035,null,null,0.0469,null,null,null,0.0431,0.0636,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0405,null,null,null,null,null,null,null,null,null,null,0.0432,null,0.043188265163079
1965-06-30,null,null,null,0.0455,null,null,0.0388,null,null,0.048,null,null,null,0.044,0.0554,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0408,null,null,null,null,null,null,null,null,null,null,0.0431,null,0.0437991751295391
1965-07-31,null,null,null,0.0476,null,null,0.0381,null,null,0.0508,null,null,null,0.0435,0.0563,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0413,null,null,null,null,null,null,null,null,null,null,0.0429,null,0.0449690675379906
1965-08-31,null,null,null,0.0477,null,null,0.0369,null,null,0.0527,null,null,null,0.04,0.0556,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0407,null,null,null,null,null,null,null,null,null,null,0.043,null,0.0445778856404612
1965-09-30,null,null,null,0.046,null,null,0.0388,null,null,0.0536,null,null,null,0.0381,0.0549,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.04,null,null,null,null,null,null,null,null,null,null,0.0434,null,0.0437925603448375
1965-10-31,null,null,null,0.046,null,null,0.0394,null,null,0.0666,null,null,null,0.0396,0.0544,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0407,null,null,null,null,null,null,null,null,null,null,0.0446,null,0.0470322011284984
1965-11-30,null,null,null,0.046,null,null,0.04,null,null,0.0658,null,null,null,0.0466,0.054,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0416,null,null,null,null,null,null,null,null,null,null,0.0449,null,0.0484136890133802
1965-12-31,null,null,null,0.0472,null,null,0.04,null,null,0.0655,null,null,null,0.0448,0.0552,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0429,null,null,null,null,null,null,null,null,null,null,0.0475,null,0.0486954839730388
1966-01-31,null,null,null,0.0475,null,null,0.0381,null,null,0.0523,null,null,null,0.0392,0.0548,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0432,null,null,null,null,null,null,null,null,null,null,0.0495,null,0.0450242016373091
1966-02-28,null,null,null,0.0475,null,null,0.0388,null,null,0.0536,null,null,null,0.0434,0.0562,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0434,null,null,null,null,null,null,null,null,null,null,0.0505,null,0.0461318877656979
1966-03-31,null,null,null,0.0475,null,null,0.04,null,null,0.0569,null,null,null,0.0455,0.056,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0448,null,null,null,null,null,null,null,null,null,null,0.0518,null,0.0476269383266011
1966-04-30,null,null,null,0.0478,null,null,0.0406,null,null,0.0621,null,null,null,0.0437,0.0564,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.045,null,null,null,null,null,null,null,null,null,null,0.0527,null,0.0485320707096929
1966-05-31,null,null,null,0.05,null,null,0.0413,null,null,0.0635,null,null,null,0.0483,0.0566,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0487,null,null,null,null,null,null,null,null,null,null,0.0538,null,0.0513010421966778
1966-06-30,null,null,null,0.0523,null,null,0.0419,null,null,0.0681,null,null,null,0.0478,0.0573,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0495,null,null,null,null,null,null,null,null,null,null,0.055,null,0.0529200408548482
1966-07-31,null,null,null,0.053,null,null,0.0425,null,null,0.0689,null,null,null,0.0479,0.0668,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0494,null,null,null,null,null,null,null,null,null,null,0.0562,null,0.0533232101053734
1966-08-31,null,null,null,0.0537,null,null,0.0419,null,null,0.07,null,null,null,0.0477,0.0673,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.049,null,null,null,null,null,null,null,null,null,null,0.0573,null,0.0535072611531659
1966-09-30,null,null,null,0.0548,null,null,0.0425,null,null,0.068,null,null,null,0.046,0.0675,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0473,null,null,null,null,null,null,null,null,null,null,0.0585,null,0.0525478445635131
1966-10-31,null,null,null,0.0559,null,null,0.0425,null,null,0.0788,null,null,null,0.0527,0.0651,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0496,null,null,null,null,null,null,null,null,null,null,0.0583,null,0.0570877136918545
1966-11-30,null,null,null,0.0574,null,null,0.045,null,null,0.0773,null,null,null,0.0541,0.0674,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.05,null,null,null,null,null,null,null,null,null,null,0.0578,null,0.0574464152351317
1966-12-31,null,null,null,0.0579,null,null,0.045,null,null,0.0757,null,null,null,0.057,0.0653,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.049,null,null,null,null,null,null,null,null,null,null,0.0564,null,0.057473826447082
1967-01-31,null,null,null,0.0582,null,null,0.045,null,null,0.0569,null,null,null,0.0557,0.0608,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0487,null,null,null,null,null,null,null,null,null,null,0.0546,null,0.0533010314378114
1967-02-28,null,null,null,0.0571,null,null,0.045,null,null,0.0556,null,null,null,0.0504,0.0604,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0478,null,null,null,null,null,null,null,null,null,null,0.0519,null,0.051443362385157
1967-03-31,null,null,null,0.0565,null,null,0.045,null,null,0.0504,null,null,null,0.05,0.055,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0464,null,null,null,null,null,null,null,null,null,null,0.05,null,0.0497089420890315
1967-04-30,null,null,null,0.0539,null,null,0.0425,null,null,0.0448,null,null,null,0.0506,0.0541,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0447,null,null,null,null,null,null,null,null,null,null,0.0444,null,0.0475593494981695
1967-05-31,null,null,null,0.0526,null,null,0.0425,null,null,0.0369,null,null,null,0.0493,0.0525,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0456,null,null,null,null,null,null,null,null,null,null,0.0448,null,0.045582072901848
1967-06-30,null,null,null,0.053,null,null,0.0425,null,null,0.0398,null,null,null,0.045,0.0528,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0456,null,null,null,null,null,null,null,null,null,null,0.0467,null,0.0455051805672374
1967-07-31,null,null,null,0.0547,null,null,0.0375,null,null,0.0351,null,null,null,0.0479,0.0535,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0454,null,null,null,null,null,null,null,null,null,null,0.0499,null,0.0454058732738221
1967-08-31,null,null,null,0.054,null,null,0.0275,null,null,0.0356,null,null,null,0.0448,0.0529,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0449,null,null,null,null,null,null,null,null,null,null,0.0493,null,0.0445513861054288
1967-09-30,null,null,null,0.0508,null,null,0.03,null,null,0.0343,null,null,null,0.0431,0.0548,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0448,null,null,null,null,null,null,null,null,null,null,0.0491,null,0.043137851033255
1967-10-31,null,null,null,0.0475,null,null,0.04,null,null,0.042,null,null,null,0.0448,0.0573,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.045,null,null,null,null,null,null,null,null,null,null,0.052,null,0.0443934918521057
1967-11-30,null,null,null,0.0446,null,null,0.04,null,null,0.04,null,null,null,0.0465,0.0755,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.045,null,null,null,null,null,null,null,null,null,null,0.054,null,0.0434911350257924
1967-12-31,null,null,null,0.0442,null,null,0.04,null,null,0.0407,null,null,null,0.0476,0.0748,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0451,null,null,null,null,null,null,null,null,null,null,0.0562,null,0.0438420869979821
1968-01-31,null,null,null,0.044,null,null,0.0275,null,null,0.0332,null,null,null,0.05,0.0752,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0433,null,null,null,null,null,null,null,null,null,null,0.0548,null,0.0421180016746911
1968-02-29,null,null,null,0.0425,null,null,0.0275,null,null,0.0345,null,null,null,0.0477,0.0737,null,null,null,null,null,null,null,0.0341,0.0571,null,null,null,null,0.0419,null,null,null,null,null,null,null,null,null,null,0.0534,null,0.0410495581076856
1968-03-31,null,null,null,0.04,null,null,0.0275,null,null,0.0352,null,null,null,0.0508,0.0711,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0434,null,null,null,null,null,null,null,null,null,null,0.0557,null,0.0417247695785409
1968-04-30,null,null,null,0.0383,null,null,0.0275,null,null,0.0364,null,null,null,0.0511,0.0708,null,null,null,null,null,null,null,0.0363,0.059,null,null,null,null,0.0433,null,null,null,null,null,null,null,null,null,null,0.0577,null,0.0415830623137389
1968-05-31,null,null,null,0.0375,null,null,0.0325,null,null,0.0368,null,null,null,0.0567,0.0724,null,null,null,null,null,null,null,0.0363,0.059,null,null,null,null,0.0443,null,null,null,null,null,null,null,null,null,null,0.0614,null,0.0427917314217741
1968-06-30,null,null,null,0.0375,null,null,0.0375,null,null,0.0372,null,null,null,0.0577,0.0724,null,null,null,null,null,null,null,0.0363,0.059,null,null,null,null,0.0456,null,null,null,null,null,null,null,null,null,null,0.0611,null,0.0434394967504185
1968-07-31,null,null,null,0.0375,null,null,0.0375,null,null,0.0359,null,null,null,0.06,0.0706,null,null,null,null,null,null,null,0.0363,0.059,null,null,null,null,0.0457,null,null,null,null,null,null,null,null,null,null,0.0601,null,0.0436162492197658
1968-08-31,null,null,null,0.0375,null,null,0.0375,null,null,0.0355,null,null,null,0.0593,0.0695,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0447,null,null,null,null,null,null,null,null,null,null,0.0586,null,0.0430410444840186
1968-09-30,null,null,null,0.0376,null,null,0.0375,null,null,0.0354,null,null,null,0.0672,0.0658,null,null,null,null,null,null,null,0.0352,0.0571,null,null,null,null,0.0439,null,null,null,null,null,null,null,null,null,null,0.0579,null,0.0442665015339317
1968-10-31,null,null,null,0.0394,null,null,0.04,null,null,0.0475,null,null,null,0.0715,0.0649,null,null,null,null,null,null,null,0.0341,0.0571,null,null,null,null,0.0447,null,null,null,null,null,null,null,null,null,null,0.0591,null,0.0482372056887578
1968-11-30,null,null,null,0.0427,null,null,0.0425,null,null,0.045,null,null,null,0.0893,0.0679,null,null,null,null,null,null,null,0.0341,0.0571,null,null,null,null,0.045,null,null,null,null,null,null,null,null,null,null,0.0606,null,0.0518922320119253
1968-12-31,null,null,null,0.0465,null,null,0.0425,null,null,0.0444,null,null,null,0.0825,0.0678,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.0465,null,null,null,null,null,null,null,null,null,null,0.063,null,0.0520342089550689
1969-01-31,null,null,null,0.0516,null,null,0.04,null,null,0.0387,null,null,null,0.0807,0.0673,null,null,null,null,null,null,null,0.0341,0.0571,null,null,null,null,0.049,null,null,null,null,null,null,null,null,null,null,0.0652,null,0.0523485359288449
1969-02-28,null,null,null,0.0558,null,null,0.0438,null,null,0.0391,null,null,null,0.0787,0.0771,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.05,null,null,null,null,null,null,null,null,null,null,0.0652,null,0.0535405242077378
1969-03-31,null,null,null,0.059,null,null,0.0475,null,null,0.0421,null,null,null,0.0818,0.0778,null,null,null,null,null,null,null,0.0363,0.0571,null,null,null,null,0.05,null,null,null,null,null,null,null,null,null,null,0.0666,null,0.0555436100265712
1969-04-30,null,null,null,0.0605,null,null,0.0475,null,null,0.044,null,null,null,0.0833,0.078,null,null,null,null,null,null,null,0.0341,0.0571,null,null,null,null,0.0539,null,null,null,null,null,null,null,null,null,null,0.0683,null,0.05759192877342
1969-05-31,null,null,null,0.0612,null,null,0.0475,null,null,0.0438,null,null,null,0.0898,0.0785,null,null,null,null,null,null,null,0.0444,0.0571,null,null,null,null,0.055,null,null,null,null,null,null,null,null,null,null,0.073,null,0.059897145439106
1969-06-30,null,null,null,0.0639,null,null,0.05,null,null,0.055,null,null,null,0.0947,0.0788,null,null,null,null,null,null,null,0.0444,0.0571,null,null,null,null,0.055,null,null,null,null,null,null,null,null,null,null,0.0815,null,0.0638480412084774
1969-07-31,null,null,null,0.0694,null,null,0.05,null,null,0.0578,null,null,null,0.092,0.0783,null,null,null,null,null,null,null,0.0499,0.0571,null,null,null,null,0.055,null,null,null,null,null,null,null,null,null,null,0.0866,null,0.0656626168476348
1969-08-31,null,null,null,0.0759,null,null,0.05,null,null,0.065,null,null,null,0.0887,0.0779,null,null,null,null,null,null,null,0.0499,0.0571,null,null,null,null,0.0598,null,null,null,null,null,null,null,null,null,null,0.0836,null,0.0695971015960043
1969-09-30,null,null,null,0.0809,null,null,0.05,null,null,0.0694,null,null,null,0.094,0.0781,null,null,null,null,null,null,null,0.0499,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0848,null,0.0728081806756914
1969-10-31,null,null,null,0.085,null,null,0.05,null,null,0.0742,null,null,null,0.0937,0.0774,null,null,null,null,null,null,null,0.0499,0.0593,null,null,null,null,0.0588,null,null,null,null,null,null,null,null,null,null,0.0864,null,0.0744413361992877
1969-11-30,null,null,null,0.085,null,null,0.05,null,null,0.0769,null,null,null,0.0957,0.0774,null,null,null,null,null,null,null,0.0499,0.0593,null,null,null,null,0.0595,null,null,null,null,null,null,null,null,null,null,0.0846,null,0.0755866960127007
1969-12-31,null,null,null,0.085,null,null,0.05,null,null,0.0883,null,null,null,0.1042,0.0765,null,null,null,null,null,null,null,0.0499,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0871,null,0.0797175742621379
1970-01-31,null,null,null,0.085,null,null,0.05,null,null,0.0929,null,null,null,0.1031,0.0751,null,null,null,null,null,null,null,0.0499,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0891,null,0.0804914303754239
1970-02-28,null,null,null,0.0838,null,null,0.05,null,null,0.0951,null,null,null,0.097,0.0759,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0854,null,0.0807854559019161
1970-03-31,null,null,null,0.0815,null,null,0.055,null,null,0.0981,null,null,null,0.0946,0.0718,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0818,null,0.0804085927143149
1970-04-30,null,null,null,0.0806,null,null,0.055,null,null,0.0986,null,null,null,0.0902,0.0677,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.073,null,0.0794807168087529
1970-05-31,null,null,null,0.0801,null,null,0.055,null,null,0.0993,null,null,null,0.0892,0.0686,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.08,null,0.0793208649465172
1970-06-30,null,null,null,0.08,null,null,0.055,null,null,0.0988,null,null,null,0.0934,0.0685,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0809,null,0.0799633517099387
1970-07-31,null,null,null,0.08,null,null,0.055,null,null,0.0959,null,null,null,0.0863,0.0683,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0803,null,0.0780402305743331
1970-08-31,null,null,null,0.0792,null,null,0.055,null,null,0.0916,null,null,null,0.0813,0.0682,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0778,null,0.0760078268012881
1970-09-30,null,null,null,0.0776,null,null,0.055,null,null,0.0936,null,null,null,0.0812,0.0681,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0737,null,0.0760162558250752
1970-10-31,null,null,null,0.075,null,null,0.055,null,null,0.0953,null,null,null,0.0783,0.0681,null,null,null,null,null,null,null,0.0695,0.0593,null,null,null,null,0.06,null,null,null,null,null,null,null,null,null,null,0.0681,null,0.0751967964826295
1970-11-30,null,null,null,0.0718,null,null,0.0525,null,null,0.0884,null,null,null,0.0729,0.0682,null,null,null,null,null,null,null,0.0695,0.058,null,null,null,null,0.0575,null,null,null,null,null,null,null,null,null,null,0.0617,null,0.0712140310905279
1970-12-31,null,null,null,0.0695,null,null,0.0525,null,null,0.0812,null,null,null,0.0748,0.0682,null,null,null,null,null,null,null,0.0695,0.058,null,null,null,null,0.0591,null,null,null,null,null,null,null,null,null,null,0.0564,null,0.0699300144538015
1971-01-31,null,null,null,0.0692,null,null,0.0475,null,null,0.075,null,null,null,0.0652,0.0677,null,null,null,null,null,null,null,0.0704,0.0568,null,null,null,null,0.056,null,null,null,null,null,null,null,null,null,null,0.0518,null,0.0659257297280458
1971-02-28,null,null,null,0.0631,null,null,0.0475,null,null,0.0747,null,null,null,0.06,0.0672,null,null,null,null,null,null,null,0.0624,0.0568,null,null,null,null,0.0505,null,null,null,null,null,null,null,null,null,null,0.0438,null,0.0612763668086952
1971-03-31,null,null,null,0.0524,null,null,0.0375,null,null,0.0746,null,null,null,0.0577,0.0662,null,null,null,null,null,null,null,0.0572,0.0568,null,null,null,null,0.0449,null,null,null,null,null,null,null,null,null,null,0.0386,null,0.0562094160127699
1971-04-30,null,null,null,0.0481,null,null,0.035,null,null,0.0636,null,null,null,0.0552,0.0568,null,null,null,null,null,null,null,0.0554,0.0568,null,null,null,null,0.0359,null,null,null,null,null,null,null,null,null,null,0.0435,null,0.0496088455188312
1971-05-31,null,null,null,0.048,null,null,0.035,null,null,0.0616,null,null,null,0.0588,0.0563,null,null,null,null,null,null,null,0.0557,0.0542,null,null,null,null,0.0388,null,null,null,null,null,null,null,null,null,null,0.05,null,0.0506863316678723
1971-06-30,null,null,null,0.048,null,null,0.035,null,null,0.068,null,null,null,0.0645,0.0559,null,null,null,null,null,null,null,0.0568,0.0542,null,null,null,null,0.0439,null,null,null,null,null,null,null,null,null,null,0.0538,null,0.0546503025318237
1971-07-31,null,null,null,0.0485,null,null,0.035,null,null,0.0766,null,null,null,0.0561,0.0556,null,null,null,null,null,null,null,0.056,0.0542,null,null,null,null,0.0403,null,null,null,null,null,null,null,null,null,null,0.0572,null,0.0539534674845713
1971-08-31,null,null,null,0.0484,null,null,0.025,null,null,0.0756,null,null,null,0.057,0.0581,null,null,null,null,null,null,null,0.0557,0.0517,null,null,null,null,0.0424,null,null,null,null,null,null,null,null,null,null,0.0576,null,0.0544747174283252
1971-09-30,null,null,null,0.0469,null,null,0.025,null,null,0.0759,null,null,null,0.0598,0.0475,null,null,null,null,null,null,null,0.0561,0.0517,null,null,null,null,0.0434,null,null,null,null,null,null,null,null,null,null,0.0561,null,0.0549980022688805
1971-10-31,null,null,null,0.046,null,null,0.02,null,null,0.078,null,null,null,0.0595,0.0456,null,null,null,null,null,null,null,0.0555,0.0517,null,null,null,null,0.0447,null,null,null,null,null,null,null,null,null,null,0.0531,null,0.0555052876511289
1971-11-30,null,null,null,0.046,null,null,0.015,null,null,0.0679,null,null,null,0.0551,0.0428,null,null,null,null,null,null,null,0.0549,0.0517,null,null,null,null,0.0406,null,null,null,null,null,null,null,null,null,null,0.0489,null,0.0513184938279297
1971-12-31,null,null,null,0.0466,null,null,0.015,null,null,0.0663,null,null,null,0.0529,0.0441,null,null,null,null,null,null,null,0.0548,0.0517,null,null,null,null,0.039,null,null,null,null,null,null,null,null,null,null,0.047,null,0.0502503851703016
1972-01-31,null,null,null,0.048,null,null,0.015,null,null,0.0519,null,null,null,0.0532,0.0435,null,null,null,null,null,null,null,0.0562,0.0466,null,null,null,0.031,0.0361,null,null,null,null,null,null,null,null,null,null,0.0405,null,0.0468413586977214
1972-02-29,null,null,null,0.0465,null,null,0.005,null,null,0.0488,null,null,null,0.0523,0.0436,null,null,null,null,null,null,null,0.0562,0.0466,null,null,null,0.028,0.0319,null,null,null,null,null,null,null,null,null,null,0.0362,null,0.0444212645533138
1972-03-31,null,null,null,0.0364,null,null,0.005,null,null,0.048,null,null,null,0.0478,0.0431,null,null,null,null,null,null,null,0.0558,0.0466,null,null,null,0.037,0.0226,null,null,null,null,null,null,null,null,null,null,0.0399,null,0.0381776767078907
1972-04-30,null,null,null,0.0347,null,null,0.015,null,null,0.0478,null,null,null,0.0484,0.0427,null,null,null,null,null,null,null,0.0525,0.0466,null,null,null,0.053,0.0184,null,null,null,null,null,null,null,null,null,null,0.0458,null,0.0363894522583236
1972-05-31,null,null,null,0.035,null,null,0.015,null,null,0.0471,null,null,null,0.0532,0.043,null,null,null,null,null,null,null,0.0498,0.0466,null,null,null,0.055,0.0198,null,null,null,null,null,null,null,null,null,null,0.0443,null,0.0374352194231863
1972-06-30,null,null,null,0.035,null,null,0.02,null,null,0.0465,null,null,null,0.0385,0.0564,null,null,null,null,null,null,null,0.0484,0.0415,null,null,null,0.063,0.019,null,null,null,null,null,null,null,null,null,null,0.0458,null,0.0342784545623939
1972-07-31,null,null,null,0.035,null,null,0.02,null,null,0.0465,null,null,null,0.0381,0.0576,null,null,null,null,null,null,null,0.0483,0.0415,null,null,null,0.039,0.0109,null,null,null,null,null,null,null,null,null,null,0.0485,null,0.031838845593826
1972-08-31,null,null,null,0.0361,null,null,0.015,null,null,0.048,null,null,null,0.0375,0.0583,null,null,null,null,null,null,null,0.0479,0.0415,null,null,null,0.043,0.007,null,null,null,null,null,null,null,null,null,null,0.048,null,0.0311585892962836
1972-09-30,null,null,null,0.0365,null,null,0.015,null,null,0.0532,null,null,null,0.0388,0.0663,null,null,null,null,null,null,null,0.0473,0.0415,null,null,null,0.045,0.0111,null,null,null,null,null,null,null,null,null,null,0.0508,null,0.0337573426378779
1972-10-31,null,null,null,0.0374,null,null,0.025,null,null,0.0688,null,null,null,0.0518,0.0689,null,null,null,null,null,null,null,0.0487,0.0415,null,null,null,0.065,0.0195,null,null,null,null,null,null,null,null,null,null,0.0524,null,0.0422226775126424
1972-11-30,null,null,null,0.0394,null,null,0.04,null,null,0.0807,null,null,null,0.063,0.0693,null,null,null,null,null,null,null,0.0502,0.0415,null,null,null,0.064,0.0313,null,null,null,null,null,null,null,null,null,null,0.0521,null,0.0508413522654769
1972-12-31,null,null,null,0.0437,null,null,0.04,null,null,0.086,null,null,null,0.0731,0.0831,null,null,null,null,null,null,null,0.0597,0.0415,null,null,null,0.08,0.0312,null,null,null,null,null,null,null,null,null,null,0.0539,null,0.055471295055998
1973-01-31,null,null,null,0.0482,null,null,0.04,null,null,0.0789,null,null,null,0.0722,0.0813,null,null,null,null,null,null,null,0.0613,0.0415,null,null,null,0.061,0.0316,null,null,null,null,null,null,null,null,null,null,0.0579,null,0.0551354084532961
1973-02-28,null,null,null,0.052,null,null,0.04,null,null,0.0796,null,null,null,0.0773,0.0806,null,null,null,null,null,null,null,0.0622,0.0415,null,null,null,0.056,0.0233,null,null,null,null,null,null,null,null,null,null,0.0628,null,0.0548072368087068
